committee_id,committee_name,candidate_id,candidate_name,candidate_office,candidate_district,candidate_state,beginning_image_number,calculated_candidate_share,communication_date,public_distribution_date,disbursement_date,disbursement_amount,purpose_description,report_year,file_number,amendment_indicator,receipt_date,payee_name,payee_state,sb_image_num,sub_id,link_id,sb_link_id,number_of_candidates,pdf_url
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MEDINA, YOSELINE",NM,202010209297366623,4120920201967747189,4102120201882235148,4120920201967673187,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366623
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MEDINA, YOSELINE",NM,202010209297366623,4120920201967747190,4102120201882235148,4120920201967673187,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366623
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MEDINA, YOSELINE",NM,202010209297366623,4120920201967747191,4102120201882235148,4120920201967673188,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366623
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MEDINA, YOSELINE",NM,202010209297366623,4120920201967747192,4102120201882235148,4120920201967673188,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366623
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MARKHAM, FRANCISCO",NM,202010209297366624,4120920201967747193,4102120201882235148,4120920201967673189,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366624
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MARKHAM, FRANCISCO",NM,202010209297366624,4120920201967747194,4102120201882235148,4120920201967673189,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366624
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, MONICA",NM,202010209297366624,4120920201967747195,4102120201882235148,4120920201967673190,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366624
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, MONICA",NM,202010209297366624,4120920201967747196,4102120201882235148,4120920201967673190,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366624
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, MONICA",NM,202010209297366625,4120920201967747197,4102120201882235148,4120920201967673191,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366625
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, MONICA",NM,202010209297366625,4120920201967747198,4102120201882235148,4120920201967673191,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366625
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, JULIO",NM,202010209297366625,4120920201967747199,4102120201882235148,4120920201967673192,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366625
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, JULIO",NM,202010209297366625,4120920201967747200,4102120201882235148,4120920201967673192,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366625
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, JULIO",NM,202010209297366626,4120920201967747201,4102120201882235148,4120920201967673193,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366626
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, JULIO",NM,202010209297366626,4120920201967747202,4102120201882235148,4120920201967673193,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366626
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, ELIZABETH",NM,202010209297366626,4120920201967747203,4102120201882235148,4120920201967673194,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366626
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-17 00:00:00,2020-10-17 00:00:00,2020-10-17 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, ELIZABETH",NM,202010209297366626,4120920201967747204,4102120201882235148,4120920201967673194,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366626
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, ELIZABETH",NM,202010209297366627,4120920201967747205,4102120201882235148,4120920201967673195,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366627
C30003222,DREAMS IN ACTION NM,,,,,,202010209297366611,30.00,2020-10-18 00:00:00,2020-10-17 00:00:00,2020-10-18 00:00:00,60.00,CANVASSING,2020,1457223,N,2020-10-20 00:00:00,"MORA, ELIZABETH",NM,202010209297366627,4120920201967747206,4102120201882235148,4120920201967673195,2,https://docquery.fec.gov/cgi-bin/fecimg/?202010209297366627
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531409,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - CARO IS A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466342,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531410,4120920201967747207,4102720201887074148,4120920201967673836,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531410
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531409,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - VANE IS A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466342,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531410,4120920201967747208,4102720201887074148,4120920201967673837,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531410
C30001424,RURAL VOTES,P80002801,"MCCAIN, JOHN S.",P,00,US,28039900716,700.00,,2008-10-24 00:00:00,2008-10-23 00:00:00,700.00,,2008,,N,2008-10-26 00:00:00,CLEAR CHANNEL,CO,28039900726,1091020100004599061,1102720080000636107,1103120080000637430,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039900726
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531409,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - LISSETTE A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466342,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531411,4120920201967747209,4102720201887074148,4120920201967673838,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531411
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531412,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - VANE IS A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466343,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531413,4120920201967747210,4102720201887074149,4120920201967673839,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531413
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531412,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - CARO IS A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466343,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,,202010269336531413,4120920201967747211,4102720201887074149,4120920201967673840,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531413
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531412,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - LISSETTE A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466343,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531414,4120920201967747212,4102720201887074149,4120920201967673841,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531414
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531419,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - LISSETTE A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466345,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531420,4120920201967747213,4102720201887074150,4120920201967673869,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531420
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531419,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - CARO IS A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466345,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531420,4120920201967747214,4102720201887074150,4120920201967673870,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531420
C30003248,MIAMI FREEDOM PROJECT INC.,,,,,,202010269336531419,5500.00,2020-10-23 00:00:00,2020-10-23 00:00:00,2020-10-23 00:00:00,5500.00,POWER-Y LOVE HOUR - VANE IS A VIDEO WHERE A RADIO CALLER DEDICATES HER VOTE TO AN IMPORTANT ISSUE.,2020,1466345,N,2020-10-24 00:00:00,MIAMI FREEDOM PROJECT INC.,FL,202010269336531421,4120920201967747215,4102720201887074150,4120920201967673871,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010269336531421
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202009309284982632,4737.84,2020-09-30 00:00:00,2020-09-30 00:00:00,2020-09-30 00:00:00,4737.84,FIGHTING FOR NEBRASKA ELECTIONEERING COMMUNICATION - RADIO,2020,1441979,A,2020-09-30 00:00:00,THE ORANGE AGENCY,VA,202009309284982634,4100120201855867148,4100120201853693149,4100120201854290749,1,https://docquery.fec.gov/cgi-bin/fecimg/?202009309284982634
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202009309284982494,120262.16,2020-09-30 00:00:00,2020-09-30 00:00:00,2020-09-30 00:00:00,120262.16,RELIEF ELECTIONEERING COMMUNICATION - TV,2020,1441975,N,2020-09-30 00:00:00,THE ORANGE AGENCY,VA,202009309284982496,4100320201856398148,4100120201853693148,4100320201856393504,1,https://docquery.fec.gov/cgi-bin/fecimg/?202009309284982496
C30003198,A STRONGER LOUISIANA,,,,,,202010069285029118,71290.00,2020-10-06 00:00:00,2020-10-06 00:00:00,2020-10-05 00:00:00,71290.00,TELEVISION ADVERTISING & PRODUCTION,2020,1443940,N,2020-10-06 00:00:00,ARSEMENT MEDIA GROUP,LA,202010069285029120,4100920201857284171,4100720201856661149,4100920201857282261,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010069285029120
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"ESCOBEDO, JONATHAN",NM,202010169296955422,4112420201960206152,4101620201858585150,4112420201960203540,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955422
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"NAVARRETE, GABRIEL",NM,202010169296955422,4112420201960206153,4101620201858585150,4112420201960203541,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955422
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"LOAEZA, DAVID",NM,202010169296955423,4112420201960206154,4101620201858585150,4112420201960203542,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955423
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MARTINEZ, MIDI",NM,202010169296955423,4112420201960206155,4101620201858585150,4112420201960203543,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955423
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MARTINEZ, KIMBERLY",NM,202010169296955424,4112420201960206156,4101620201858585150,4112420201960203544,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955424
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MARTINEZ, MAYRA",NM,202010169296955424,4112420201960206157,4101620201858585150,4112420201960203545,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955424
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MARTINEZ, YELITZA",NM,202010169296955425,4112420201960206158,4101620201858585150,4112420201960203546,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955425
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"OZUNA, JENNIFER",NM,202010169296955425,4112420201960206159,4101620201858585150,4112420201960203547,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955425
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MARTINEZ, JIREH",NM,202010169296955426,4112420201960206160,4101620201858585150,4112420201960203548,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955426
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"PEREZ, ERICK",NM,202010169296955426,4112420201960206161,4101620201858585150,4112420201960203549,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955426
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,60.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,60.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MEDINA, YOSELINE",NM,202010169296955427,4112420201960206162,4101620201858585150,4112420201960203550,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955427
C30003164,PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND,S0SC00149,"GRAHAM, LINDSEY O.",S,00,SC,202010059285008688,53.00,2020-10-01 00:00:00,2020-10-01 00:00:00,2020-09-27 00:00:00,265.00,MEDIA PRODUCTION - 'SUPREME COURT',2020,1443405,N,2020-10-02 00:00:00,VOICE JUNGLE,NC,202010059285008693,4100920201857284164,4100620201856456148,4100920201857282246,5,https://docquery.fec.gov/cgi-bin/fecimg/?202010059285008693
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MARKHAM, FRANCISCO",NM,202010169296955427,4112420201960206163,4101620201858585150,4112420201960203551,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955427
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MORA, MONICA",NM,202010169296955428,4112420201960206164,4101620201858585150,4112420201960203552,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955428
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MORA, JULIO",NM,202010169296955428,4112420201960206165,4101620201858585150,4112420201960203553,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955428
C30003222,DREAMS IN ACTION NM,,,,,,202010169296955421,120.00,2020-10-15 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,120.00,CANVASSING,2020,1453650,N,2020-10-16 00:00:00,"MORA, ELIZABETH",NM,202010169296955429,4112420201960206166,4101620201858585150,4112420201960203554,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010169296955429
C30002430,AMERICAN CHEMISTRY COUNCIL INC,,,,,,202010089285065142,184329.00,2020-10-08 00:00:00,2020-10-08 00:00:00,2020-08-21 00:00:00,184329.00,INTERNET BROADCAST AND CABLE TV ADS: LEADERSHIP,2020,1445009,N,2020-10-08 00:00:00,THE ORANGE AGENCY,VA,202010089285065144,4101020201857347150,4100920201857189148,4101020201857344849,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010089285065144
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202010099285067360,200000.00,2020-10-09 00:00:00,2020-10-09 00:00:00,2020-10-09 00:00:00,200000.00,TIRELESS ELECTIONEERING COMMUNICATION - TV,2020,1445191,N,2020-10-09 00:00:00,THE ORANGE AGENCY,VA,202010099285067362,4101020201857347151,4101020201857298148,4101020201857344850,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010099285067362
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202010149285795233,125000.00,2020-10-14 00:00:00,2020-10-14 00:00:00,2020-10-14 00:00:00,125000.00,RECOVERING ELECTIONEERING COMMUNICATION - TV,2020,1447773,N,2020-10-14 00:00:00,REVOLUTION MEDIA GROUP,VA,202010149285795235,4110720201892984148,4101520201857567148,4110720201892256232,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010149285795235
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202010079285044543,125000.00,2020-10-07 00:00:00,2020-10-07 00:00:00,2020-10-07 00:00:00,125000.00,ACCOUNTABLE ELECTIONEERING COMMUNICATION - TV,2020,1444168,N,2020-10-07 00:00:00,THE ORANGE AGENCY,VA,202010079285044545,4101420201857553148,4100820201856926148,4101420201857548826,1,https://docquery.fec.gov/cgi-bin/fecimg/?202010079285044545
C30003255,FAIRMAPSVIRGINIA,,,,,,202101099398329657,2573.03,2020-10-24 00:00:00,2020-10-24 00:00:00,2020-10-23 00:00:00,5146.06,RADIO PRODUCTION,2020,1486270,A,2021-01-09 00:00:00,POTOMAC WAVES LLC,DC,202101099398329659,4011120212068266148,4011020212067735148,4011120212068264595,2,https://docquery.fec.gov/cgi-bin/fecimg/?202101099398329659
C30003255,FAIRMAPSVIRGINIA,,,,,,202101099398329657,3053.94,2020-10-24 00:00:00,2020-10-24 00:00:00,2020-10-23 00:00:00,3053.94,RADIO PLACEMENT,2020,1486270,A,2021-01-09 00:00:00,POTOMAC WAVES LLC,DC,202101099398329659,4011120212068266149,4011020212067735148,4011120212068264596,1,https://docquery.fec.gov/cgi-bin/fecimg/?202101099398329659
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202009099267124267,125000.00,2020-09-09 00:00:00,2020-09-09 00:00:00,2020-09-09 00:00:00,125000.00,NOT DONE YET ELECTIONEERING COMMUNICATION - TV,2020,1436800,N,2020-09-09 00:00:00,SOMETHING ELSE STRATEGIES,SC,202009099267124269,4092220201849265148,4091020201835115148,4092220201849260153,1,https://docquery.fec.gov/cgi-bin/fecimg/?202009099267124269
C30002851,AMERICAN BANKERS ASSOCIATION,,,,,,202009169267205040,500000.00,2020-09-16 00:00:00,2020-09-16 00:00:00,2020-09-16 00:00:00,500000.00,LIFELINE ELECTIONEERING COMMUNICATION - TV,2020,1438101,N,2020-09-16 00:00:00,REVOLUTION MEDIA GROUP,VA,202009169267205042,4092220201849265151,4091720201848469148,4092220201849262842,1,https://docquery.fec.gov/cgi-bin/fecimg/?202009169267205042
C30001283,HEALTH CARE FOR AMERICA NOW,H8FL08042,,,,,28039851910,2275.71,2008-10-08 00:00:00,2008-10-08 00:00:00,2008-10-08 00:00:00,15930.00,,2008,,N,2008-10-09 00:00:00,CUTTING ROOM,NY,28039851924,1101420080000631770,1101020080000631552,1101420080000631776,7,https://docquery.fec.gov/cgi-bin/fecimg/?28039851924
C30002604,MOUNTAINEERS ARE ALWAYS FREE PAC,,,,,,201611189037213413,54000.00,2016-10-05 00:00:00,2016-10-05 00:00:00,2016-09-29 00:00:00,54000.00,TELEVISION ADVERTISING - MEDIA PLACEMENT NOT ANOTHER LIBERAL,2016,1126436,A,2016-11-18 00:00:00,MENTZER MEDIA SERVICES INC.,MD,201611189037213415,4111820161350974203,4111820161350858003,4111820161350926079,1,https://docquery.fec.gov/cgi-bin/fecimg/?201611189037213415
C30002604,MOUNTAINEERS ARE ALWAYS FREE PAC,,,,,,201611189037213413,12316.50,2016-10-05 00:00:00,2016-10-05 00:00:00,2016-10-04 00:00:00,12316.50,ADVERTISING - PRODUCTION NOT ANOTHER LIBERAL,2016,1126436,A,2016-11-18 00:00:00,RED OCTOBER PRODUCTIONS INC.,MD,201611189037213415,4111820161350974204,4111820161350858003,4111820161350926081,1,https://docquery.fec.gov/cgi-bin/fecimg/?201611189037213415
